"old_nc_name","new_nc_name","nc_id","Month","Avg deployment"
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-01-01,456
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-02-01,593
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-03-01,652
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-04-01,761
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-05-01,815
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-06-01,871
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-07-01,798
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-08-01,853
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-09-01,910
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-10-01,772
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-11-01,731
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2021-12-01,643
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-01-01,603
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-02-01,695
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-03-01,450
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-04-01,89
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-05-01,187
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-06-01,332
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-07-01,636
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-08-01,692
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-09-01,776
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-10-01,751
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-11-01,607
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2020-12-01,564
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-01-01,0
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-02-01,2
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-03-01,13
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-04-01,370
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-05-01,715
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-06-01,939
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-07-01,1234
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-08-01,1308
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-09-01,1064
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-10-01,739
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-11-01,677
"CENTRAL HOLLYWOOD NC","CENTRAL HOLLYWOOD NC",32,2019-12-01,623
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-01-01,30
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-02-01,43
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-03-01,44
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-04-01,55
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-05-01,36
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-06-01,18
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-07-01,44
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-08-01,63
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-09-01,104
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-10-01,NA
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-11-01,NA
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2022-12-01,NA
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-01-01,23
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-02-01,27
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-03-01,34
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-04-01,66
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-05-01,116
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-06-01,127
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-07-01,178
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-08-01,145
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-09-01,98
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-10-01,78
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-11-01,40
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2021-12-01,32
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-01-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-02-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-03-01,2
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-04-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-05-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-06-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-07-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-08-01,38
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-09-01,79
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-10-01,167
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-11-01,158
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2020-12-01,76
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-01-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-02-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-03-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-04-01,16
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-05-01,19
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-06-01,12
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-07-01,19
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-08-01,12
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-09-01,11
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-10-01,1
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-11-01,0
"CENTRAL SAN PEDRO NC","CENTRAL SAN PEDRO NC",95,2019-12-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2022-01-01,4
"CHATSWORTH NC","CHATSWORTH NC",99,2022-02-01,4
"CHATSWORTH NC","CHATSWORTH NC",99,2022-03-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2022-04-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2022-05-01,3
"CHATSWORTH NC","CHATSWORTH NC",99,2022-06-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2022-07-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2022-08-01,18
"CHATSWORTH NC","CHATSWORTH NC",99,2022-09-01,8
"CHATSWORTH NC","CHATSWORTH NC",99,2022-10-01,NA
"CHATSWORTH NC","CHATSWORTH NC",99,2022-11-01,NA
"CHATSWORTH NC","CHATSWORTH NC",99,2022-12-01,NA
"CHATSWORTH NC","CHATSWORTH NC",99,2021-01-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2021-02-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2021-03-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2021-04-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2021-05-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2021-06-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2021-07-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2021-08-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2021-09-01,3
"CHATSWORTH NC","CHATSWORTH NC",99,2021-10-01,3
"CHATSWORTH NC","CHATSWORTH NC",99,2021-11-01,5
"CHATSWORTH NC","CHATSWORTH NC",99,2021-12-01,3
"CHATSWORTH NC","CHATSWORTH NC",99,2020-01-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-02-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-03-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-04-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-05-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-06-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-07-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-08-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2020-09-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2020-10-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2020-11-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2020-12-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2019-01-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2019-02-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2019-03-01,0
"CHATSWORTH NC","CHATSWORTH NC",99,2019-04-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2019-05-01,1
"CHATSWORTH NC","CHATSWORTH NC",99,2019-06-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-07-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-08-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-09-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-10-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-11-01,2
"CHATSWORTH NC","CHATSWORTH NC",99,2019-12-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-01-01,9
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-02-01,12
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-03-01,19
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-04-01,28
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-05-01,26
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-06-01,10
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-07-01,20
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-08-01,39
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-09-01,43
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-10-01,NA
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-11-01,NA
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2022-12-01,NA
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-01-01,19
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-02-01,7
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-03-01,8
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-04-01,22
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-05-01,46
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-06-01,54
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-07-01,52
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-08-01,65
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-09-01,37
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-10-01,22
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-11-01,10
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2021-12-01,9
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-01-01,1
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-02-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-03-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-04-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-05-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-06-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-07-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-08-01,20
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-09-01,30
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-10-01,63
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-11-01,52
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2020-12-01,35
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-01-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-02-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-03-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-04-01,10
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-05-01,13
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-06-01,16
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-07-01,33
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-08-01,13
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-09-01,8
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-10-01,1
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-11-01,0
"COASTAL SAN PEDRO NC","COASTAL SAN PEDRO NC",96,2019-12-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-01-01,7
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-02-01,9
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-03-01,9
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-04-01,8
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-05-01,9
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-06-01,10
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-07-01,5
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-08-01,8
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-09-01,7
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-10-01,NA
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-11-01,NA
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2022-12-01,NA
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-01-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-02-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-03-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-04-01,2
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-05-01,2
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-06-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-07-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-08-01,4
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-09-01,4
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-10-01,4
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-11-01,5
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2021-12-01,6
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-01-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-02-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-03-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-04-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-05-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-06-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-07-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-08-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-09-01,2
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-10-01,2
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-11-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2020-12-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-01-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-02-01,0
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-03-01,1
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-04-01,3
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-05-01,5
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-06-01,8
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-07-01,7
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-08-01,6
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-09-01,8
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-10-01,5
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-11-01,4
"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)","COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",86,2019-12-01,4
"DEL REY NC","DEL REY NC",70,2022-01-01,101
"DEL REY NC","DEL REY NC",70,2022-02-01,127
"DEL REY NC","DEL REY NC",70,2022-03-01,125
"DEL REY NC","DEL REY NC",70,2022-04-01,134
"DEL REY NC","DEL REY NC",70,2022-05-01,137
"DEL REY NC","DEL REY NC",70,2022-06-01,137
"DEL REY NC","DEL REY NC",70,2022-07-01,140
"DEL REY NC","DEL REY NC",70,2022-08-01,143
"DEL REY NC","DEL REY NC",70,2022-09-01,140
"DEL REY NC","DEL REY NC",70,2022-10-01,NA
"DEL REY NC","DEL REY NC",70,2022-11-01,NA
"DEL REY NC","DEL REY NC",70,2022-12-01,NA
"DEL REY NC","DEL REY NC",70,2021-01-01,15
"DEL REY NC","DEL REY NC",70,2021-02-01,19
"DEL REY NC","DEL REY NC",70,2021-03-01,26
"DEL REY NC","DEL REY NC",70,2021-04-01,32
"DEL REY NC","DEL REY NC",70,2021-05-01,52
"DEL REY NC","DEL REY NC",70,2021-06-01,69
"DEL REY NC","DEL REY NC",70,2021-07-01,74
"DEL REY NC","DEL REY NC",70,2021-08-01,75
"DEL REY NC","DEL REY NC",70,2021-09-01,149
"DEL REY NC","DEL REY NC",70,2021-10-01,135
"DEL REY NC","DEL REY NC",70,2021-11-01,129
"DEL REY NC","DEL REY NC",70,2021-12-01,101
"DEL REY NC","DEL REY NC",70,2020-01-01,88
"DEL REY NC","DEL REY NC",70,2020-02-01,84
"DEL REY NC","DEL REY NC",70,2020-03-01,48
"DEL REY NC","DEL REY NC",70,2020-04-01,4
"DEL REY NC","DEL REY NC",70,2020-05-01,13
"DEL REY NC","DEL REY NC",70,2020-06-01,15
"DEL REY NC","DEL REY NC",70,2020-07-01,21
"DEL REY NC","DEL REY NC",70,2020-08-01,28
"DEL REY NC","DEL REY NC",70,2020-09-01,34
"DEL REY NC","DEL REY NC",70,2020-10-01,39
"DEL REY NC","DEL REY NC",70,2020-11-01,36
"DEL REY NC","DEL REY NC",70,2020-12-01,16
"DEL REY NC","DEL REY NC",70,2019-01-01,55
"DEL REY NC","DEL REY NC",70,2019-02-01,55
"DEL REY NC","DEL REY NC",70,2019-03-01,60
"DEL REY NC","DEL REY NC",70,2019-04-01,100
"DEL REY NC","DEL REY NC",70,2019-05-01,116
"DEL REY NC","DEL REY NC",70,2019-06-01,137
"DEL REY NC","DEL REY NC",70,2019-07-01,582
"DEL REY NC","DEL REY NC",70,2019-08-01,362
"DEL REY NC","DEL REY NC",70,2019-09-01,182
"DEL REY NC","DEL REY NC",70,2019-10-01,179
"DEL REY NC","DEL REY NC",70,2019-11-01,131
"DEL REY NC","DEL REY NC",70,2019-12-01,111
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-01-01,2680
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-02-01,2946
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-03-01,3001
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-04-01,3211
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-05-01,2946
"DOWNTOWN LOS ANGELES","DOWNTOWN LOS ANGELES",52,2022-06-01,1839
