"NC_ID","cert_name","month","pen_count","avg_depl","dest_ct","origin_ct"
95,"CENTRAL SAN PEDRO NC",2021-06-01,0,127,3961,4175
95,"CENTRAL SAN PEDRO NC",2021-07-01,0,178,5564,5737
95,"CENTRAL SAN PEDRO NC",2021-08-01,11,145,4643,4757
95,"CENTRAL SAN PEDRO NC",2021-09-01,6,98,3842,3972
95,"CENTRAL SAN PEDRO NC",2021-10-01,2,78,2942,3118
95,"CENTRAL SAN PEDRO NC",2021-11-01,1,40,1519,1625
95,"CENTRAL SAN PEDRO NC",2021-12-01,1,32,57,59
95,"CENTRAL SAN PEDRO NC",2022-01-01,0,30,1306,1391
95,"CENTRAL SAN PEDRO NC",2022-02-01,12,43,1484,1559
95,"CENTRAL SAN PEDRO NC",2022-03-01,2,44,2066,2132
95,"CENTRAL SAN PEDRO NC",2022-04-01,0,55,2891,2963
95,"CENTRAL SAN PEDRO NC",2022-05-01,4,36,2070,2074
95,"CENTRAL SAN PEDRO NC",2022-06-01,1,18,1037,1069
95,"CENTRAL SAN PEDRO NC",2022-07-01,1,44,1950,2024
95,"CENTRAL SAN PEDRO NC",2022-08-01,17,63,3132,3234
95,"CENTRAL SAN PEDRO NC",2022-09-01,0,104,3427,3516
99,"CHATSWORTH NC",2019-03-01,1,0,0,0
99,"CHATSWORTH NC",2019-04-01,2,1,41,39
99,"CHATSWORTH NC",2019-05-01,0,1,45,46
99,"CHATSWORTH NC",2019-06-01,0,2,46,47
99,"CHATSWORTH NC",2019-07-01,0,2,87,88
99,"CHATSWORTH NC",2019-08-01,0,2,81,55
99,"CHATSWORTH NC",2019-09-01,0,2,116,81
99,"CHATSWORTH NC",2019-10-01,0,2,49,41
99,"CHATSWORTH NC",2019-11-01,0,2,48,53
99,"CHATSWORTH NC",2019-12-01,0,0,12,8
99,"CHATSWORTH NC",2020-01-01,0,0,2,2
99,"CHATSWORTH NC",2020-02-01,0,0,0,0
99,"CHATSWORTH NC",2020-03-01,0,0,0,0
99,"CHATSWORTH NC",2020-04-01,0,0,0,0
99,"CHATSWORTH NC",2020-05-01,0,0,0,0
99,"CHATSWORTH NC",2020-06-01,0,0,11,12
99,"CHATSWORTH NC",2020-07-01,0,0,6,8
99,"CHATSWORTH NC",2020-08-01,0,0,4,4
99,"CHATSWORTH NC",2020-09-01,1,1,12,14
99,"CHATSWORTH NC",2020-10-01,0,1,5,6
99,"CHATSWORTH NC",2020-11-01,0,1,9,10
99,"CHATSWORTH NC",2020-12-01,0,0,3,2
99,"CHATSWORTH NC",2021-01-01,0,0,1,3
99,"CHATSWORTH NC",2021-02-01,0,0,9,7
99,"CHATSWORTH NC",2021-03-01,0,1,18,14
99,"CHATSWORTH NC",2021-04-01,0,0,9,7
99,"CHATSWORTH NC",2021-05-01,0,1,16,10
99,"CHATSWORTH NC",2021-06-01,0,1,25,20
99,"CHATSWORTH NC",2021-07-01,0,1,41,29
99,"CHATSWORTH NC",2021-08-01,0,1,46,35
99,"CHATSWORTH NC",2021-09-01,0,3,103,83
99,"CHATSWORTH NC",2021-10-01,0,3,194,158
99,"CHATSWORTH NC",2021-11-01,0,5,196,165
99,"CHATSWORTH NC",2021-12-01,1,3,3,3
99,"CHATSWORTH NC",2022-01-01,0,4,224,199
99,"CHATSWORTH NC",2022-02-01,0,4,103,83
99,"CHATSWORTH NC",2022-03-01,1,2,42,32
99,"CHATSWORTH NC",2022-04-01,1,2,82,63
99,"CHATSWORTH NC",2022-05-01,0,3,89,73
99,"CHATSWORTH NC",2022-06-01,0,2,77,71
99,"CHATSWORTH NC",2022-07-01,1,1,30,23
99,"CHATSWORTH NC",2022-08-01,0,18,218,176
99,"CHATSWORTH NC",2022-09-01,0,8,276,253
96,"COASTAL SAN PEDRO NC",2019-03-01,0,0,0,0
96,"COASTAL SAN PEDRO NC",2019-04-01,1,10,563,559
96,"COASTAL SAN PEDRO NC",2019-05-01,0,13,660,660
96,"COASTAL SAN PEDRO NC",2019-06-01,1,16,737,740
96,"COASTAL SAN PEDRO NC",2019-07-01,0,33,1307,1305
96,"COASTAL SAN PEDRO NC",2019-08-01,0,13,530,535
96,"COASTAL SAN PEDRO NC",2019-09-01,0,8,280,287
96,"COASTAL SAN PEDRO NC",2019-10-01,2,1,10,8
96,"COASTAL SAN PEDRO NC",2019-11-01,0,0,4,4
96,"COASTAL SAN PEDRO NC",2019-12-01,0,1,4,7
96,"COASTAL SAN PEDRO NC",2020-01-01,1,1,5,5
96,"COASTAL SAN PEDRO NC",2020-02-01,0,0,8,9
96,"COASTAL SAN PEDRO NC",2020-03-01,3,0,0,0
96,"COASTAL SAN PEDRO NC",2020-04-01,0,0,0,0
96,"COASTAL SAN PEDRO NC",2020-05-01,0,0,0,0
96,"COASTAL SAN PEDRO NC",2020-06-01,0,0,0,0
96,"COASTAL SAN PEDRO NC",2020-07-01,0,0,0,0
96,"COASTAL SAN PEDRO NC",2020-08-01,0,20,572,580
96,"COASTAL SAN PEDRO NC",2020-09-01,1,30,944,921
96,"COASTAL SAN PEDRO NC",2020-10-01,0,63,1529,1522
96,"COASTAL SAN PEDRO NC",2020-11-01,1,52,943,937
96,"COASTAL SAN PEDRO NC",2020-12-01,0,35,653,616
96,"COASTAL SAN PEDRO NC",2021-01-01,0,19,235,213
96,"COASTAL SAN PEDRO NC",2021-02-01,0,7,114,84
96,"COASTAL SAN PEDRO NC",2021-03-01,0,8,231,187
96,"COASTAL SAN PEDRO NC",2021-04-01,1,22,638,563
96,"COASTAL SAN PEDRO NC",2021-05-01,0,46,1572,1431
96,"COASTAL SAN PEDRO NC",2021-06-01,1,54,1639,1523
96,"COASTAL SAN PEDRO NC",2021-07-01,0,52,1929,1849
96,"COASTAL SAN PEDRO NC",2021-08-01,3,65,1989,1974
96,"COASTAL SAN PEDRO NC",2021-09-01,2,37,1232,1205
96,"COASTAL SAN PEDRO NC",2021-10-01,3,22,661,600
96,"COASTAL SAN PEDRO NC",2021-11-01,3,10,359,296
96,"COASTAL SAN PEDRO NC",2021-12-01,0,9,11,11
96,"COASTAL SAN PEDRO NC",2022-01-01,1,9,384,315
96,"COASTAL SAN PEDRO NC",2022-02-01,2,12,378,323
96,"COASTAL SAN PEDRO NC",2022-03-01,1,19,686,642
96,"COASTAL SAN PEDRO NC",2022-04-01,2,28,1006,979
96,"COASTAL SAN PEDRO NC",2022-05-01,4,26,859,867
96,"COASTAL SAN PEDRO NC",2022-06-01,3,10,411,405
96,"COASTAL SAN PEDRO NC",2022-07-01,2,20,766,733
96,"COASTAL SAN PEDRO NC",2022-08-01,6,39,1129,1102
96,"COASTAL SAN PEDRO NC",2022-09-01,0,43,1207,1173
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-03-01,1,1,4,2
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-04-01,1,3,85,72
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-05-01,0,5,105,91
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-06-01,0,8,142,113
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-07-01,0,7,130,96
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-08-01,1,6,212,125
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-09-01,3,8,220,134
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-10-01,2,5,131,84
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-11-01,0,4,107,49
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2019-12-01,1,4,106,60
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-01-01,0,3,65,36
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-02-01,0,3,103,59
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-03-01,3,3,46,27
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-04-01,0,0,0,0
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-05-01,0,0,10,3
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-06-01,0,1,16,6
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-07-01,0,1,34,16
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-08-01,0,1,23,9
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-09-01,0,2,32,15
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-10-01,0,2,14,6
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-11-01,1,1,2,1
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2020-12-01,0,1,0,0
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-01-01,0,0,0,0
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-02-01,0,0,2,1
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-03-01,0,0,4,1
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-04-01,0,2,19,8
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-05-01,0,2,29,4
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-06-01,0,3,41,23
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-07-01,1,3,48,21
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-08-01,0,4,92,37
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-09-01,0,4,127,79
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-10-01,0,4,115,61
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-11-01,0,5,208,160
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2021-12-01,0,6,11,6
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-01-01,1,7,444,366
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-02-01,2,9,266,212
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-03-01,0,9,212,153
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-04-01,0,8,200,127
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-05-01,1,9,248,189
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-06-01,0,10,303,232
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-07-01,0,5,219,145
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-08-01,0,8,196,137
86,"COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU)",2022-09-01,1,7,297,213
70,"DEL REY NC",2019-03-01,3,60,2011,2283
70,"DEL REY NC",2019-04-01,9,100,4196,4195
70,"DEL REY NC",2019-05-01,11,116,5035,4964
70,"DEL REY NC",2019-06-01,5,137,6183,6125
70,"DEL REY NC",2019-07-01,10,582,15017,15129
70,"DEL REY NC",2019-08-01,9,362,7520,6947
70,"DEL REY NC",2019-09-01,17,182,6386,5928
70,"DEL REY NC",2019-10-01,7,179,5510,4975
70,"DEL REY NC",2019-11-01,6,131,3794,3465
70,"DEL REY NC",2019-12-01,4,111,3115,2791
70,"DEL REY NC",2020-01-01,0,88,3299,3018
70,"DEL REY NC",2020-02-01,2,84,3190,2916
70,"DEL REY NC",2020-03-01,1,48,1503,1292
70,"DEL REY NC",2020-04-01,0,4,144,93
70,"DEL REY NC",2020-05-01,0,13,334,253
70,"DEL REY NC",2020-06-01,0,15,701,563
70,"DEL REY NC",2020-07-01,0,21,1040,826
70,"DEL REY NC",2020-08-01,0,28,1353,1045
70,"DEL REY NC",2020-09-01,0,34,1455,1071
70,"DEL REY NC",2020-10-01,1,39,1683,1274
70,"DEL REY NC",2020-11-01,0,36,924,715
70,"DEL REY NC",2020-12-01,0,16,646,538
70,"DEL REY NC",2021-01-01,0,15,576,435
70,"DEL REY NC",2021-02-01,0,19,624,487
70,"DEL REY NC",2021-03-01,1,26,773,563
70,"DEL REY NC",2021-04-01,0,32,1152,855
70,"DEL REY NC",2021-05-01,2,52,1973,1630
70,"DEL REY NC",2021-06-01,7,69,2197,1853
70,"DEL REY NC",2021-07-01,25,74,2676,2336
70,"DEL REY NC",2021-08-01,10,75,2527,2242
70,"DEL REY NC",2021-09-01,37,149,3351,3033
70,"DEL REY NC",2021-10-01,31,135,3933,3679
70,"DEL REY NC",2021-11-01,40,129,3885,3758
70,"DEL REY NC",2021-12-01,38,101,112,116
70,"DEL REY NC",2022-01-01,3,101,3203,2972
70,"DEL REY NC",2022-02-01,9,127,2972,2805
70,"DEL REY NC",2022-03-01,12,125,3368,3185
70,"DEL REY NC",2022-04-01,23,134,3800,3657
70,"DEL REY NC",2022-05-01,7,137,4094,3948
70,"DEL REY NC",2022-06-01,5,137,4210,4025
70,"DEL REY NC",2022-07-01,1,140,4644,4465
70,"DEL REY NC",2022-08-01,2,143,4243,3993
70,"DEL REY NC",2022-09-01,2,140,4390,3987
52,"DOWNTOWN LOS ANGELES",2019-03-01,13,12,396,257
52,"DOWNTOWN LOS ANGELES",2019-04-01,150,678,57784,57366
52,"DOWNTOWN LOS ANGELES",2019-05-01,477,2131,170181,170317
52,"DOWNTOWN LOS ANGELES",2019-06-01,362,2758,188597,188381
52,"DOWNTOWN LOS ANGELES",2019-07-01,304,3660,235481,236688
52,"DOWNTOWN LOS ANGELES",2019-08-01,187,3625,235455,241034
52,"DOWNTOWN LOS ANGELES",2019-09-01,79,2923,201938,206695
52,"DOWNTOWN LOS ANGELES",2019-10-01,91,2592,181019,185387
52,"DOWNTOWN LOS ANGELES",2019-11-01,69,2353,152905,156549
52,"DOWNTOWN LOS ANGELES",2019-12-01,29,2582,148927,152867
52,"DOWNTOWN LOS ANGELES",2020-01-01,43,2085,143407,147522
52,"DOWNTOWN LOS ANGELES",2020-02-01,56,2925,152368,156279
52,"DOWNTOWN LOS ANGELES",2020-03-01,63,1581,73946,76150
52,"DOWNTOWN LOS ANGELES",2020-04-01,4,188,14870,15920
52,"DOWNTOWN LOS ANGELES",2020-05-01,13,368,21300,22933
52,"DOWNTOWN LOS ANGELES",2020-06-01,6,876,34678,36858
52,"DOWNTOWN LOS ANGELES",2020-07-01,17,1485,71132,73843
52,"DOWNTOWN LOS ANGELES",2020-08-01,16,1978,96592,99452
52,"DOWNTOWN LOS ANGELES",2020-09-01,16,2141,112190,115557
52,"DOWNTOWN LOS ANGELES",2020-10-01,5,2305,114472,117903
52,"DOWNTOWN LOS ANGELES",2020-11-01,3,1800,72352,74698
52,"DOWNTOWN LOS ANGELES",2020-12-01,6,1607,59918,61871
52,"DOWNTOWN LOS ANGELES",2021-01-01,1,1480,57068,58915
52,"DOWNTOWN LOS ANGELES",2021-02-01,6,1716,66776,68842
52,"DOWNTOWN LOS ANGELES",2021-03-01,8,1970,96357,99224
52,"DOWNTOWN LOS ANGELES",2021-04-01,233,2312,121538,125338
52,"DOWNTOWN LOS ANGELES",2021-05-01,312,2303,140584,145210
52,"DOWNTOWN LOS ANGELES",2021-06-01,342,2737,159952,165800
52,"DOWNTOWN LOS ANGELES",2021-07-01,53,2983,176115,181044
52,"DOWNTOWN LOS ANGELES",2021-08-01,521,2861,170937,176040
52,"DOWNTOWN LOS ANGELES",2021-09-01,521,3008,168595,173554
52,"DOWNTOWN LOS ANGELES",2021-10-01,474,2976,168049,173257
52,"DOWNTOWN LOS ANGELES",2021-11-01,223,2915,167081,171809
52,"DOWNTOWN LOS ANGELES",2021-12-01,266,2957,4938,5075
52,"DOWNTOWN LOS ANGELES",2022-01-01,596,2680,130725,135017
52,"DOWNTOWN LOS ANGELES",2022-02-01,900,2946,138704,143074
52,"DOWNTOWN LOS ANGELES",2022-03-01,684,3001,153198,157788
52,"DOWNTOWN LOS ANGELES",2022-04-01,496,3211,152270,157183
52,"DOWNTOWN LOS ANGELES",2022-05-01,322,2946,152325,157577
52,"DOWNTOWN LOS ANGELES",2022-06-01,111,1839,105433,107554
52,"DOWNTOWN LOS ANGELES",2022-07-01,374,2631,156441,161159
52,"DOWNTOWN LOS ANGELES",2022-08-01,332,2528,143297,148048
52,"DOWNTOWN LOS ANGELES",2022-09-01,173,2266,138323,142800
40,"EAGLE ROCK NC",2019-03-01,3,0,0,0
40,"EAGLE ROCK NC",2019-04-01,1,2,145,144
40,"EAGLE ROCK NC",2019-05-01,0,2,185,177
40,"EAGLE ROCK NC",2019-06-01,0,3,162,162
40,"EAGLE ROCK NC",2019-07-01,0,11,541,546
40,"EAGLE ROCK NC",2019-08-01,0,8,563,527
40,"EAGLE ROCK NC",2019-09-01,2,6,466,426
40,"EAGLE ROCK NC",2019-10-01,1,8,399,369
40,"EAGLE ROCK NC",2019-11-01,0,7,273,264
40,"EAGLE ROCK NC",2019-12-01,0,2,81,73
40,"EAGLE ROCK NC",2020-01-01,0,2,43,39
40,"EAGLE ROCK NC",2020-02-01,0,0,15,8
40,"EAGLE ROCK NC",2020-03-01,0,1,8,13
40,"EAGLE ROCK NC",2020-04-01,0,0,0,0
40,"EAGLE ROCK NC",2020-05-01,0,0,1,1
40,"EAGLE ROCK NC",2020-06-01,0,0,1,1
40,"EAGLE ROCK NC",2020-07-01,0,1,5,5
40,"EAGLE ROCK NC",2020-08-01,0,0,4,3
40,"EAGLE ROCK NC",2020-09-01,0,0,0,0
40,"EAGLE ROCK NC",2020-10-01,1,1,0,0
40,"EAGLE ROCK NC",2020-11-01,1,5,33,38
40,"EAGLE ROCK NC",2020-12-01,0,4,1,2
40,"EAGLE ROCK NC",2021-01-01,0,8,51,60
40,"EAGLE ROCK NC",2021-02-01,0,3,24,31
40,"EAGLE ROCK NC",2021-03-01,1,2,0,0
40,"EAGLE ROCK NC",2021-04-01,0,4,4,1
40,"EAGLE ROCK NC",2021-05-01,0,5,12,9
40,"EAGLE ROCK NC",2021-06-01,1,6,4,1
40,"EAGLE ROCK NC",2021-07-01,0,3,16,8
40,"EAGLE ROCK NC",2021-08-01,0,3,13,6
40,"EAGLE ROCK NC",2021-09-01,0,32,1136,1171
40,"EAGLE ROCK NC",2021-10-01,3,73,4048,4222
40,"EAGLE ROCK NC",2021-11-01,3,69,3857,3985
40,"EAGLE ROCK NC",2021-12-01,3,28,35,34
40,"EAGLE ROCK NC",2022-01-01,1,48,1743,1848
40,"EAGLE ROCK NC",2022-02-01,0,48,2014,2155
40,"EAGLE ROCK NC",2022-03-01,1,74,2641,2792
40,"EAGLE ROCK NC",2022-04-01,1,53,2383,2481
40,"EAGLE ROCK NC",2022-05-01,1,43,1767,1926
40,"EAGLE ROCK NC",2022-06-01,3,60,2089,2097
40,"EAGLE ROCK NC",2022-07-01,0,16,927,911
40,"EAGLE ROCK NC",2022-08-01,5,52,975,978
40,"EAGLE ROCK NC",2022-09-01,1,30,1300,1300
34,"EAST HOLLYWOOD NC",2019-03-01,2,4,88,37
34,"EAST HOLLYWOOD NC",2019-04-01,1,114,9775,9731
34,"EAST HOLLYWOOD NC",2019-05-01,8,173,14222,14179
34,"EAST HOLLYWOOD NC",2019-06-01,3,322,25028,25049
34,"EAST HOLLYWOOD NC",2019-07-01,3,404,27136,27253
34,"EAST HOLLYWOOD NC",2019-08-01,0,393,23936,24500
34,"EAST HOLLYWOOD NC",2019-09-01,5,404,22604,22942
34,"EAST HOLLYWOOD NC",2019-10-01,2,241,15883,15925
34,"EAST HOLLYWOOD NC",2019-11-01,0,218,10685,10672
34,"EAST HOLLYWOOD NC",2019-12-01,1,186,10337,10237
34,"EAST HOLLYWOOD NC",2020-01-01,0,131,8929,8706
34,"EAST HOLLYWOOD NC",2020-02-01,1,206,10726,10765
34,"EAST HOLLYWOOD NC",2020-03-01,0,96,5081,5024
34,"EAST HOLLYWOOD NC",2020-04-01,0,49,838,909
34,"EAST HOLLYWOOD NC",2020-05-01,0,58,1681,1831
34,"EAST HOLLYWOOD NC",2020-06-01,0,78,2913,2980
34,"EAST HOLLYWOOD NC",2020-07-01,0,133,5525,5440
34,"EAST HOLLYWOOD NC",2020-08-01,1,127,5391,5414
34,"EAST HOLLYWOOD NC",2020-09-01,0,109,5544,5283
34,"EAST HOLLYWOOD NC",2020-10-01,0,106,5430,5256
34,"EAST HOLLYWOOD NC",2020-11-01,1,168,4750,4698
34,"EAST HOLLYWOOD NC",2020-12-01,0,158,4129,3984
34,"EAST HOLLYWOOD NC",2021-01-01,0,112,3579,3439
34,"EAST HOLLYWOOD NC",2021-02-01,0,118,3493,3321
34,"EAST HOLLYWOOD NC",2021-03-01,0,115,4511,4218
34,"EAST HOLLYWOOD NC",2021-04-01,4,89,5299,4704
34,"EAST HOLLYWOOD NC",2021-05-01,0,105,5849,5425
34,"EAST HOLLYWOOD NC",2021-06-01,17,140,6945,6845
34,"EAST HOLLYWOOD NC",2021-07-01,3,165,8397,8088
34,"EAST HOLLYWOOD NC",2021-08-01,12,171,9258,8893
34,"EAST HOLLYWOOD NC",2021-09-01,32,186,9241,8962
34,"EAST HOLLYWOOD NC",2021-10-01,29,223,9869,9742
34,"EAST HOLLYWOOD NC",2021-11-01,16,204,9152,8886
34,"EAST HOLLYWOOD NC",2021-12-01,9,147,242,225
34,"EAST HOLLYWOOD NC",2022-01-01,17,159,7538,7375
34,"EAST HOLLYWOOD NC",2022-02-01,25,136,6547,6415
34,"EAST HOLLYWOOD NC",2022-03-01,44,133,7068,6765
34,"EAST HOLLYWOOD NC",2022-04-01,17,168,7877,7464
34,"EAST HOLLYWOOD NC",2022-05-01,15,231,8787,8618
34,"EAST HOLLYWOOD NC",2022-06-01,29,327,10316,10400
34,"EAST HOLLYWOOD NC",2022-07-01,62,281,10789,10961
34,"EAST HOLLYWOOD NC",2022-08-01,60,260,12454,12489
34,"EAST HOLLYWOOD NC",2022-09-01,28,251,12946,12936
44,"ECHO PARK NC",2019-03-01,6,2,48,31
44,"ECHO PARK NC",2019-04-01,10,145,9235,9236
44,"ECHO PARK NC",2019-05-01,2,213,14296,14257
44,"ECHO PARK NC",2019-06-01,0,259,16356,16262
44,"ECHO PARK NC",2019-07-01,0,325,18346,18158
44,"ECHO PARK NC",2019-08-01,0,354,20932,20266
44,"ECHO PARK NC",2019-09-01,0,292,15939,15086
44,"ECHO PARK NC",2019-10-01,0,193,11199,10340
44,"ECHO PARK NC",2019-11-01,0,173,7435,6756
44,"ECHO PARK NC",2019-12-01,0,134,5905,5286
44,"ECHO PARK NC",2020-01-01,0,94,5293,4568
44,"ECHO PARK NC",2020-02-01,0,134,5906,5227
44,"ECHO PARK NC",2020-03-01,0,68,2859,2526
44,"ECHO PARK NC",2020-04-01,0,15,496,395
44,"ECHO PARK NC",2020-05-01,0,19,735,550
44,"ECHO PARK NC",2020-06-01,0,42,1812,1508
44,"ECHO PARK NC",2020-07-01,0,87,3626,3196
44,"ECHO PARK NC",2020-08-01,0,84,3670,3153
44,"ECHO PARK NC",2020-09-01,0,95,4229,3710
44,"ECHO PARK NC",2020-10-01,0,90,4124,3579
44,"ECHO PARK NC",2020-11-01,2,115,3421,3079
44,"ECHO PARK NC",2020-12-01,0,105,2910,2580
44,"ECHO PARK NC",2021-01-01,0,85,2522,2293
44,"ECHO PARK NC",2021-02-01,1,71,2434,2079
44,"ECHO PARK NC",2021-03-01,0,90,3480,3013
44,"ECHO PARK NC",2021-04-01,20,141,5121,4536
44,"ECHO PARK NC",2021-05-01,5,101,5399,4748
44,"ECHO PARK NC",2021-06-01,20,161,8303,7649
44,"ECHO PARK NC",2021-07-01,4,150,7971,7070
44,"ECHO PARK NC",2021-08-01,40,174,9173,8274
44,"ECHO PARK NC",2021-09-01,43,182,9308,8400
44,"ECHO PARK NC",2021-10-01,58,220,11170,10394
44,"ECHO PARK NC",2021-11-01,29,186,9355,8585
44,"ECHO PARK NC",2021-12-01,30,185,218,204
44,"ECHO PARK NC",2022-01-01,42,169,7393,6892
44,"ECHO PARK NC",2022-02-01,51,183,6975,6424
44,"ECHO PARK NC",2022-03-01,112,229,8186,7644
44,"ECHO PARK NC",2022-04-01,75,313,11130,10574
44,"ECHO PARK NC",2022-05-01,81,395,12979,12504
44,"ECHO PARK NC",2022-06-01,68,420,13369,13210
44,"ECHO PARK NC",2022-07-01,76,327,14283,13890
44,"ECHO PARK NC",2022-08-01,70,260,12627,12072
44,"ECHO PARK NC",2022-09-01,24,279,13211,12531
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-03-01,0,0,0,0
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-04-01,0,2,94,91
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-05-01,0,4,257,245
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-06-01,0,4,189,159
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-07-01,0,10,370,342
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-08-01,0,11,327,274
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-09-01,1,10,264,218
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-10-01,0,5,150,116
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-11-01,0,2,98,70
43,"ELYSIAN VALLEY RIVERSIDE NC",2019-12-01,0,2,61,49
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-01-01,0,1,43,40
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-02-01,0,2,62,44
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-03-01,0,1,17,12
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-04-01,0,0,9,4
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-05-01,0,0,16,14
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-06-01,0,0,19,7
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-07-01,1,1,28,13
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-08-01,0,1,37,27
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-09-01,0,1,35,29
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-10-01,0,2,40,34
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-11-01,0,1,29,17
43,"ELYSIAN VALLEY RIVERSIDE NC",2020-12-01,0,1,15,17
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-01-01,0,1,15,12
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-02-01,0,1,25,21
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-03-01,0,1,14,7
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-04-01,0,2,44,28
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-05-01,0,2,73,49
43,"ELYSIAN VALLEY RIVERSIDE NC",2021-06-01,0,4,94,67
